,num_variables,activation_function,absorption_criterion,ascent_stop_criterion,stopping_criterion_type,step_type,max_iterations,direction_type,initial_ascent_type,gamma,theta,f_value,binary,t_hmip,t_cplex,f_cplex,t_cplex_relax,f_cplex_relax
51,1000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2257.981496376668,44.3313457641906,1.961169911082834,0.8335582779254764,-2432.7718929577004,1.5240694349631667,-2432.7950313850997
52,1000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-8138.960663356181,39.24374370574449,1.9550363710150123,0.8496431770035997,-8319.651119200737,1.5780491749756038,-8319.723426576524
53,1000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-3018.8878307356563,43.6482021881729,1.8917319549946114,0.8933874969370663,-3185.4724698201817,1.5276331680361181,-3185.6022294524414
54,1000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-5311.826597334338,44.18267716693663,2.016878204070963,0.9512983150780201,-5479.776911581968,1.4947824589908123,-5479.916114683271
55,1000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-5292.963187563359,46.77924849124447,1.9820908110123128,0.8148599880514666,-5477.50636036467,1.5471186420181766,-5477.571510613912
56,1000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-19713.277886086966,19.221877142701977,1.9886873250361532,0.8753319749375805,-19888.070200650385,1.5383096669102088,-19888.110615748537
57,1000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-2055.192290184016,44.431397612373395,2.0131081219296902,0.9264894060324878,-2244.678633726615,1.5421616460662335,-2244.7702318667743
58,1000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-15596.241334974386,28.514049382541188,1.9834592980332673,0.8912239630008116,-15805.691778358754,1.509571983013302,-15805.947396753481
59,1000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-5090.656639939826,43.473671716083494,1.9185500589665025,0.8430663009639829,-5255.197702147607,1.5799858120735735,-5255.307670624855
60,5000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-115161.80570212213,186.3476610999346,11.714337017969228,59.31666118197609,-117565.37419775201,64.88034937402699,-117568.69288534556
61,5000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-158661.43098612517,160.76136846216667,11.776514035998844,60.04906213399954,-161259.75564601007,64.98951310897246,-161260.93918725656
62,5000,pwl,,0.01,gradient,classic,500,classic,binary_neutral_ascent,0.9,0.01,-44541.27083795015,218.48789283102394,11.403995816013776,57.68659795098938,-46632.34881373537,64.43360113899689,-46635.45278418656
